02-01 16:53:50.688 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=71 lmb=.11E0 alpha=.1E1 obj=0.3009 imp=.14E-6 bdf=.51E-3] train deviance = 0.6122447792030633, valid deviance = 0.6052856794001413
02-01 16:53:50.737 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=96 lmb=.3E-1 alpha=.1E1 obj=0.2508 imp=.97E-4 bdf=.17E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.738 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=97 lmb=.3E-1 alpha=.1E1 obj=0.2508 imp=.85E-4 bdf=.16E-1] relImprovement < eps; relImprovement = 8.509746092866224E-5, eps = 1.0E-4
02-01 16:53:50.738 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.738 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=97 lmb=.3E-1 alpha=.1E1 obj=0.2508 imp=.85E-4 bdf=.16E-1] solution has 12 nonzeros
02-01 16:53:50.739 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=97 lmb=.3E-1 alpha=.1E1 obj=0.2508 imp=.85E-4 bdf=.16E-1] train deviance = 0.5685172260661833, valid deviance = 0.5583027898270211
02-01 16:53:50.739 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=97 lmb=.27E-1 alpha=.1E1 obj=0.2488 imp=.85E-4 bdf=.16E-1] Got 20 active columns out of 20 total
02-01 16:53:50.739 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=97 lmb=.27E-1 alpha=.1E1 obj=0.2488 imp=.85E-4 bdf=.16E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.740 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=98 lmb=.27E-1 alpha=.1E1 obj=0.2487 imp=.73E-4 bdf=.14E-1] relImprovement < eps; relImprovement = 7.277315932180295E-5, eps = 1.0E-4
02-01 16:53:50.740 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.740 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=98 lmb=.27E-1 alpha=.1E1 obj=0.2487 imp=.73E-4 bdf=.14E-1] solution has 12 nonzeros
02-01 16:53:50.741 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=98 lmb=.27E-1 alpha=.1E1 obj=0.2487 imp=.73E-4 bdf=.14E-1] train deviance = 0.5675185429801498, valid deviance = 0.5572278220514189
02-01 16:53:50.741 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=98 lmb=.25E-1 alpha=.1E1 obj=0.2468 imp=.73E-4 bdf=.14E-1] Got 20 active columns out of 20 total
02-01 16:53:50.741 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=98 lmb=.25E-1 alpha=.1E1 obj=0.2468 imp=.73E-4 bdf=.14E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.743 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=99 lmb=.25E-1 alpha=.1E1 obj=0.2468 imp=.62E-4 bdf=.13E-1] relImprovement < eps; relImprovement = 6.221639495075792E-5, eps = 1.0E-4
02-01 16:53:50.743 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.743 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=99 lmb=.25E-1 alpha=.1E1 obj=0.2468 imp=.62E-4 bdf=.13E-1] solution has 13 nonzeros
02-01 16:53:50.744 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=99 lmb=.25E-1 alpha=.1E1 obj=0.2468 imp=.62E-4 bdf=.13E-1] train deviance = 0.5666664448911164, valid deviance = 0.5563099467932124
02-01 16:53:50.744 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=99 lmb=.23E-1 alpha=.1E1 obj=0.245 imp=.62E-4 bdf=.13E-1] Got 20 active columns out of 20 total
02-01 16:53:50.744 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=99 lmb=.23E-1 alpha=.1E1 obj=0.245 imp=.62E-4 bdf=.13E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.745 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=100 lmb=.23E-1 alpha=.1E1 obj=0.245 imp=.55E-4 bdf=.12E-1] relImprovement < eps; relImprovement = 5.454894390533372E-5, eps = 1.0E-4
02-01 16:53:50.745 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.745 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=100 lmb=.23E-1 alpha=.1E1 obj=0.245 imp=.55E-4 bdf=.12E-1] solution has 13 nonzeros
02-01 16:53:50.746 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=100 lmb=.23E-1 alpha=.1E1 obj=0.245 imp=.55E-4 bdf=.12E-1] train deviance = 0.5659234182484536, valid deviance = 0.5554854752922374
02-01 16:53:50.746 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=100 lmb=.21E-1 alpha=.1E1 obj=0.2434 imp=.55E-4 bdf=.12E-1] Got 20 active columns out of 20 total
02-01 16:53:50.746 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=100 lmb=.21E-1 alpha=.1E1 obj=0.2434 imp=.55E-4 bdf=.12E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.747 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=101 lmb=.21E-1 alpha=.1E1 obj=0.2433 imp=.44E-4 bdf=.11E-1] relImprovement < eps; relImprovement = 4.408147186940635E-5, eps = 1.0E-4
02-01 16:53:50.747 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.748 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=101 lmb=.21E-1 alpha=.1E1 obj=0.2433 imp=.44E-4 bdf=.11E-1] solution has 13 nonzeros
02-01 16:53:50.748 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=101 lmb=.21E-1 alpha=.1E1 obj=0.2433 imp=.44E-4 bdf=.11E-1] train deviance = 0.5653175564419024, valid deviance = 0.5548301593267885
02-01 16:53:50.748 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=101 lmb=.19E-1 alpha=.1E1 obj=0.2418 imp=.44E-4 bdf=.11E-1] Got 20 active columns out of 20 total
02-01 16:53:50.748 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=101 lmb=.19E-1 alpha=.1E1 obj=0.2418 imp=.44E-4 bdf=.11E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.749 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=102 lmb=.19E-1 alpha=.1E1 obj=0.2418 imp=.4E-4 bdf=.11E-1] relImprovement < eps; relImprovement = 4.00514443843435E-5, eps = 1.0E-4
02-01 16:53:50.749 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.750 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=102 lmb=.19E-1 alpha=.1E1 obj=0.2418 imp=.4E-4 bdf=.11E-1] solution has 13 nonzeros
02-01 16:53:50.750 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=102 lmb=.19E-1 alpha=.1E1 obj=0.2418 imp=.4E-4 bdf=.11E-1] train deviance = 0.5647828591622092, valid deviance = 0.5542043657563491
02-01 16:53:50.750 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=102 lmb=.17E-1 alpha=.1E1 obj=0.2404 imp=.4E-4 bdf=.11E-1] Got 20 active columns out of 20 total
02-01 16:53:50.750 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=102 lmb=.17E-1 alpha=.1E1 obj=0.2404 imp=.4E-4 bdf=.11E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.751 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=103 lmb=.17E-1 alpha=.1E1 obj=0.2404 imp=.31E-4 bdf=.1E-1] relImprovement < eps; relImprovement = 3.085143271297427E-5, eps = 1.0E-4
02-01 16:53:50.751 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.751 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=103 lmb=.17E-1 alpha=.1E1 obj=0.2404 imp=.31E-4 bdf=.1E-1] solution has 13 nonzeros
02-01 16:53:50.752 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=103 lmb=.17E-1 alpha=.1E1 obj=0.2404 imp=.31E-4 bdf=.1E-1] train deviance = 0.564375174154927, valid deviance = 0.5537610164751497
02-01 16:53:50.752 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=103 lmb=.16E-1 alpha=.1E1 obj=0.2391 imp=.31E-4 bdf=.1E-1] Got 20 active columns out of 20 total
02-01 16:53:50.752 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=103 lmb=.16E-1 alpha=.1E1 obj=0.2391 imp=.31E-4 bdf=.1E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.753 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=104 lmb=.16E-1 alpha=.1E1 obj=0.2391 imp=.32E-4 bdf=.94E-2] relImprovement < eps; relImprovement = 3.186106162963657E-5, eps = 1.0E-4
02-01 16:53:50.753 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.753 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=104 lmb=.16E-1 alpha=.1E1 obj=0.2391 imp=.32E-4 bdf=.94E-2] solution has 13 nonzeros
02-01 16:53:50.754 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=104 lmb=.16E-1 alpha=.1E1 obj=0.2391 imp=.32E-4 bdf=.94E-2] train deviance = 0.5639722739730568, valid deviance = 0.5532862497357692
02-01 16:53:50.754 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=104 lmb=.14E-1 alpha=.1E1 obj=0.2379 imp=.32E-4 bdf=.94E-2] Got 20 active columns out of 20 total
02-01 16:53:50.754 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=104 lmb=.14E-1 alpha=.1E1 obj=0.2379 imp=.32E-4 bdf=.94E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.755 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=105 lmb=.14E-1 alpha=.1E1 obj=0.2379 imp=.22E-4 bdf=.8E-2] relImprovement < eps; relImprovement = 2.1839291527642584E-5, eps = 1.0E-4
02-01 16:53:50.755 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.755 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=105 lmb=.14E-1 alpha=.1E1 obj=0.2379 imp=.22E-4 bdf=.8E-2] solution has 13 nonzeros
02-01 16:53:50.756 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=105 lmb=.14E-1 alpha=.1E1 obj=0.2379 imp=.22E-4 bdf=.8E-2] train deviance = 0.5636884391858091, valid deviance = 0.5529648477127781
02-01 16:53:50.756 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=105 lmb=.13E-1 alpha=.1E1 obj=0.2368 imp=.22E-4 bdf=.8E-2] Got 20 active columns out of 20 total
02-01 16:53:50.756 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=105 lmb=.13E-1 alpha=.1E1 obj=0.2368 imp=.22E-4 bdf=.8E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.757 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=106 lmb=.13E-1 alpha=.1E1 obj=0.2368 imp=.25E-4 bdf=.96E-2] relImprovement < eps; relImprovement = 2.5413579555031653E-5, eps = 1.0E-4
02-01 16:53:50.757 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.757 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=106 lmb=.13E-1 alpha=.1E1 obj=0.2368 imp=.25E-4 bdf=.96E-2] solution has 14 nonzeros
02-01 16:53:50.758 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=106 lmb=.13E-1 alpha=.1E1 obj=0.2368 imp=.25E-4 bdf=.96E-2] train deviance = 0.5633656915254139, valid deviance = 0.5526327542195798
02-01 16:53:50.758 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=106 lmb=.12E-1 alpha=.1E1 obj=0.2358 imp=.25E-4 bdf=.96E-2] Got 20 active columns out of 20 total
02-01 16:53:50.758 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=106 lmb=.12E-1 alpha=.1E1 obj=0.2358 imp=.25E-4 bdf=.96E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2358 imp=.18E-4 bdf=.86E-2] relImprovement < eps; relImprovement = 1.8449213826463116E-5, eps = 1.0E-4
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2358 imp=.18E-4 bdf=.86E-2] solution has 14 nonzeros
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=107 lmb=.12E-1 alpha=.1E1 obj=0.2358 imp=.18E-4 bdf=.86E-2] train deviance = 0.5631182214086674, valid deviance = 0.5523725844493125
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=107 lmb=.11E-1 alpha=.1E1 obj=0.2349 imp=.18E-4 bdf=.86E-2] Got 20 active columns out of 20 total
02-01 16:53:50.759 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=107 lmb=.11E-1 alpha=.1E1 obj=0.2349 imp=.18E-4 bdf=.86E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.760 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2349 imp=.16E-4 bdf=.79E-2] relImprovement < eps; relImprovement = 1.6296116099141407E-5, eps = 1.0E-4
02-01 16:53:50.760 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.761 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2349 imp=.16E-4 bdf=.79E-2] solution has 13 nonzeros
02-01 16:53:50.761 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=108 lmb=.11E-1 alpha=.1E1 obj=0.2349 imp=.16E-4 bdf=.79E-2] train deviance = 0.5629105797171106, valid deviance = 0.5521480392758221
02-01 16:53:50.761 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=108 lmb=.98E-2 alpha=.1E1 obj=0.234 imp=.16E-4 bdf=.79E-2] Got 20 active columns out of 20 total
02-01 16:53:50.761 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=108 lmb=.98E-2 alpha=.1E1 obj=0.234 imp=.16E-4 bdf=.79E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.234 imp=.14E-4 bdf=.75E-2] relImprovement < eps; relImprovement = 1.4040732948046514E-5, eps = 1.0E-4
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.234 imp=.14E-4 bdf=.75E-2] solution has 13 nonzeros
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=109 lmb=.98E-2 alpha=.1E1 obj=0.234 imp=.14E-4 bdf=.75E-2] train deviance = 0.5627338507435079, valid deviance = 0.551886277971816
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=109 lmb=.89E-2 alpha=.1E1 obj=0.2332 imp=.14E-4 bdf=.75E-2] Got 20 active columns out of 20 total
02-01 16:53:50.762 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=109 lmb=.89E-2 alpha=.1E1 obj=0.2332 imp=.14E-4 bdf=.75E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.765 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2332 imp=.1E-4 bdf=.63E-2] relImprovement < eps; relImprovement = 1.0051138763740516E-5, eps = 1.0E-4
02-01 16:53:50.765 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.765 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2332 imp=.1E-4 bdf=.63E-2] solution has 13 nonzeros
02-01 16:53:50.766 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=110 lmb=.89E-2 alpha=.1E1 obj=0.2332 imp=.1E-4 bdf=.63E-2] train deviance = 0.5626012144801487, valid deviance = 0.5517099339406053
02-01 16:53:50.766 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=110 lmb=.81E-2 alpha=.1E1 obj=0.2325 imp=.1E-4 bdf=.63E-2] Got 20 active columns out of 20 total
02-01 16:53:50.766 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=110 lmb=.81E-2 alpha=.1E1 obj=0.2325 imp=.1E-4 bdf=.63E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.767 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2325 imp=.95E-5 bdf=.6E-2] relImprovement < eps; relImprovement = 9.454158029351286E-6, eps = 1.0E-4
02-01 16:53:50.767 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 1 iterations (1)
02-01 16:53:50.768 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2325 imp=.95E-5 bdf=.6E-2] solution has 13 nonzeros
02-01 16:53:50.768 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=111 lmb=.81E-2 alpha=.1E1 obj=0.2325 imp=.95E-5 bdf=.6E-2] train deviance = 0.562483299152132, valid deviance = 0.5515525640127787
